	Domain	Phylum	Class	Order	Family	Genus	Species
ASV7604	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Flavisolibacter	D_6__Flavisolibacter ginsengiterrae
ASV7605	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae		
ASV7606	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales			
ASV7607	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	
ASV7608	D_0__Bacteria	D_1__Gemmatimonadetes	D_2__Gemmatimonadetes	D_3__Gemmatimonadales	D_4__Gemmatimonadaceae		
ASV7609	D_0__Bacteria	D_1__Acidobacteria	D_2__Thermoanaerobaculia	D_3__Thermoanaerobaculales	D_4__Thermoanaerobaculaceae	D_5__Subgroup 10	
ASV7610	D_0__Bacteria						
ASV7611	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__uncultured Bellilinea sp.	D_4__uncultured Bellilinea sp.	D_5__uncultured Bellilinea sp.	D_6__uncultured Bellilinea sp.
ASV7612	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Salinisphaerales	D_4__Solimonadaceae	D_5__Polycyclovorans	D_6__uncultured proteobacterium
ASV7613	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Hyphomonadaceae	D_5__SWB02	D_6__uncultured Caulobacterales bacterium
ASV7614	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales			
ASV7615	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Chthoniobacter	D_6__uncultured Spartobacteria bacterium
ASV7616	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__WD2101 soil group		
ASV7617	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Luteolibacter	
ASV7618	D_0__Bacteria	D_1__Deinococcus-Thermus	D_2__Deinococci	D_3__Deinococcales	D_4__Deinococcaceae	D_5__Deinococcus	
ASV7619	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Cellvibrionales	D_4__Halieaceae		
ASV7620	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 11	D_3__uncultured soil bacterium	D_4__uncultured soil bacterium	D_5__uncultured soil bacterium	D_6__uncultured soil bacterium
ASV7621	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__OPB56	D_4__uncultured bacterium KF-JG30-B11	D_5__uncultured bacterium KF-JG30-B11	D_6__uncultured bacterium KF-JG30-B11
ASV7622	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__RBG-13-54-9	D_4__uncultured sludge bacterium A31	D_5__uncultured sludge bacterium A31	D_6__uncultured sludge bacterium A31
ASV7623	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae		
ASV7624	D_0__Bacteria						
ASV7625	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiaceae		
ASV7626	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Weeksellaceae	D_5__Chryseobacterium	
ASV7627	D_0__Bacteria	D_1__Chloroflexi	D_2__Dehalococcoidia	D_3__S085	D_4__marine sediment metagenome	D_5__marine sediment metagenome	D_6__marine sediment metagenome
ASV7628	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Sphingomonadales	D_4__Sphingomonadaceae	D_5__Sphingomonas	
ASV7629	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV7630	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria				
ASV7631	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bdellovibrionaceae	D_5__Bdellovibrio	
ASV7632	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Cupriavidus	
ASV7633	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Terrimonas	
ASV7634	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__CPla-3 termite group	D_5__metagenome	D_6__metagenome
ASV7635	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__SBR1031	D_4__A4b	D_5__wastewater metagenome	D_6__wastewater metagenome
ASV7636	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Planctomycetales	D_4__Rubinisphaeraceae	D_5__SH-PL14	D_6__uncultured Planctomycetaceae bacterium
ASV7637	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6				
ASV7638	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__uncultured Epsilonproteobacteria bacterium	D_5__uncultured Epsilonproteobacteria bacterium	D_6__uncultured Epsilonproteobacteria bacterium
ASV7639	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Haliangiaceae	D_5__Haliangium	
ASV7640	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV7641	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Pseudoflavitalea	
ASV7642	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales			
ASV7643	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Chthoniobacter	D_6__Verrucomicrobia bacterium SCGC AG-212-E04
ASV7644	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Archangiaceae	D_5__Anaeromyxobacter	D_6__uncultured proteobacterium
ASV7645	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Luteolibacter	D_6__Verrucomicrobium sp. IMCC25902
ASV7646	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Propionibacteriales	D_4__Nocardioidaceae	D_5__Nocardioides	
ASV7647	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Haliangiaceae	D_5__Haliangium	
ASV7648	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__Blastocatellales	D_4__Blastocatellaceae	D_5__Aridibacter	
ASV7649	D_0__Bacteria	D_1__Actinobacteria	D_2__Acidimicrobiia	D_3__Microtrichales	D_4__uncultured	D_5__uncultured Iamiaceae bacterium	D_6__uncultured Iamiaceae bacterium
ASV7650	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Xanthomonadales	D_4__Xanthomonadaceae	D_5__Arenimonas	
ASV7651	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV7652	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__OPB56	D_4__uncultured bacterium KF-JG30-B11	D_5__uncultured bacterium KF-JG30-B11	D_6__uncultured bacterium KF-JG30-B11
ASV7653	D_0__Bacteria	D_1__Armatimonadetes	D_2__Chthonomonadetes	D_3__Chthonomonadales	D_4__uncultured Armatimonadetes bacterium	D_5__uncultured Armatimonadetes bacterium	D_6__uncultured Armatimonadetes bacterium
ASV7654	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae		
ASV7655	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV7656	D_0__Bacteria	D_1__Gemmatimonadetes	D_2__Gemmatimonadetes	D_3__Gemmatimonadales	D_4__Gemmatimonadaceae	D_5__Gemmatimonas	D_6__Gemmatimonadaceae bacterium LWQ133
ASV7657	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	
ASV7658	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Ferruginibacter	
ASV7659	D_0__Bacteria	D_1__Chlamydiae	D_2__Chlamydiae	D_3__Chlamydiales	D_4__cvE6	D_5__Chlamydiales bacterium NS11	D_6__Chlamydiales bacterium NS11
ASV7660	D_0__Bacteria	D_1__Bacteroidetes	D_2__Ignavibacteria	D_3__SJA-28	D_4__metagenome	D_5__metagenome	D_6__metagenome
ASV7661	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Xanthomonadales	D_4__Xanthomonadaceae	D_5__Stenotrophomonas	
ASV7662	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae	D_5__ADurb.Bin063-1	
ASV7663	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Xanthomonadales	D_4__Xanthomonadaceae	D_5__Arenimonas	D_6__Arenimonas daechungensis
ASV7664	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Reyranellales	D_4__Reyranellaceae	D_5__uncultured	D_6__uncultured Rhodospirillales bacterium
ASV7665	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6	D_3__Acidobacteria bacterium WX27	D_4__Acidobacteria bacterium WX27	D_5__Acidobacteria bacterium WX27	D_6__Acidobacteria bacterium WX27
ASV7666	D_0__Bacteria						
ASV7667	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Beijerinckiaceae	D_5__Microvirga	
ASV7668	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Elsterales	D_4__uncultured		
ASV7669	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Luteolibacter	
ASV7670	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__Verrucomicrobia bacterium OR-59
ASV7671	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Micrococcales	D_4__Micrococcaceae	D_5__Arthrobacter	
ASV7672	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Terrimonas	
ASV7673	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__uncultured	
ASV7674	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Chthoniobacter	D_6__uncultured Verrucomicrobiales bacterium
ASV7675	D_0__Bacteria	D_1__Acidobacteria	D_2__Acidobacteriia	D_3__Acidobacteriales	D_4__Acidobacteriaceae (Subgroup 1)	D_5__Edaphobacter	
ASV7676	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Microscillaceae	D_5__uncultured	
ASV7677	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae		
ASV7678	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Chthoniobacter	D_6__uncultured Verrucomicrobiales bacterium
ASV7679	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Caulobacterales	D_4__Caulobacteraceae	D_5__PMMR1	
ASV7680	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae		
ASV7681	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4 lineage	
ASV7682	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6				
ASV7683	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Burkholderia-Caballeronia-Paraburkholderia	
ASV7684	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__uncultured	
ASV7685	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__mle1-7	D_6__uncultured Burkholderiales bacterium
ASV7686	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Enterobacteriales	D_4__Enterobacteriaceae		
ASV7687	D_0__Bacteria	D_1__Chloroflexi	D_2__AD3	D_3__uncultured Thermoflavimicrobium sp.	D_4__uncultured Thermoflavimicrobium sp.	D_5__uncultured Thermoflavimicrobium sp.	D_6__uncultured Thermoflavimicrobium sp.
ASV7688	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Bacillaceae	D_5__Bacillus	
ASV7689	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6	D_3__uncultured bacterium 126	D_4__uncultured bacterium 126	D_5__uncultured bacterium 126	D_6__uncultured bacterium 126
ASV7690	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales			
ASV7691	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria				
ASV7692	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Sphingobacteriales	D_4__Sphingobacteriaceae	D_5__Mucilaginibacter	
ASV7693	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Sphingobacteriales	D_4__Sphingobacteriaceae	D_5__Mucilaginibacter	
ASV7694	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Ralstonia	
ASV7695	D_0__Bacteria	D_1__WPS-2	D_2__uncultured forest soil bacterium	D_3__uncultured forest soil bacterium	D_4__uncultured forest soil bacterium	D_5__uncultured forest soil bacterium	D_6__uncultured forest soil bacterium
ASV7696	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Phycisphaerales	D_4__Phycisphaeraceae	D_5__SM1A02	D_6__uncultured soil bacterium
ASV7697	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria				
ASV7698	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured candidate division SAM bacterium	D_5__uncultured candidate division SAM bacterium	D_6__uncultured candidate division SAM bacterium
ASV7699	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Xanthomonadales	D_4__Xanthomonadaceae	D_5__Lysobacter	
ASV7700	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6	D_3__uncultured bacterium 126	D_4__uncultured bacterium 126	D_5__uncultured bacterium 126	D_6__uncultured bacterium 126
ASV7701	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__RCP2-54	D_4__uncultured Desulfuromonadales bacterium	D_5__uncultured Desulfuromonadales bacterium	D_6__uncultured Desulfuromonadales bacterium
ASV7702	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Verrucomicrobiaceae	D_5__uncultured	D_6__uncultured Verrucomicrobia bacterium
ASV7703	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV7704	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__WD2101 soil group		
ASV7705	D_0__Bacteria	D_1__Chloroflexi	D_2__Gitt-GS-136	D_3__uncultured Caldilinea sp.	D_4__uncultured Caldilinea sp.	D_5__uncultured Caldilinea sp.	D_6__uncultured Caldilinea sp.
ASV7706	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Chitinophaga	D_6__uncultured Flavisolibacter sp.
ASV7707	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__uncultured	D_6__Burkholderiales bacterium X4
ASV7708	D_0__Bacteria	D_1__Chloroflexi	D_2__KD4-96	D_3__uncultured Longilinea sp.	D_4__uncultured Longilinea sp.	D_5__uncultured Longilinea sp.	D_6__uncultured Longilinea sp.
ASV7709	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__uncultured	
ASV7710	D_0__Bacteria	D_1__Zixibacteria					
ASV7711	D_0__Bacteria						
ASV7712	D_0__Bacteria	D_1__Acidobacteria	D_2__Subgroup 6	D_3__uncultured bacterium 70	D_4__uncultured bacterium 70	D_5__uncultured bacterium 70	D_6__uncultured bacterium 70
ASV7713	D_0__Bacteria	D_1__Elusimicrobia	D_2__Elusimicrobia	D_3__Lineage IV	D_4__Elusimicrobia bacterium RIFOXYD12_FULL_66_9	D_5__Elusimicrobia bacterium RIFOXYD12_FULL_66_9	D_6__Elusimicrobia bacterium RIFOXYD12_FULL_66_9
ASV7714	D_0__Bacteria	D_1__Nitrospirae	D_2__Nitrospira	D_3__Nitrospirales	D_4__Nitrospiraceae	D_5__Nitrospira	
ASV7715	D_0__Bacteria	D_1__Chloroflexi	D_2__Anaerolineae	D_3__Anaerolineales	D_4__Anaerolineaceae	D_5__uncultured	
ASV7716	D_0__Bacteria	D_1__Firmicutes	D_2__Bacilli	D_3__Bacillales	D_4__Alicyclobacillaceae	D_5__Effusibacillus	
ASV7717	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__uncultured	D_4__alpha proteobacterium LWH5	D_5__alpha proteobacterium LWH5	D_6__alpha proteobacterium LWH5
ASV7718	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae	D_5__ADurb.Bin063-1	D_6__uncultured prokaryote
ASV7719	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Myxococcales	D_4__Sandaracinaceae	D_5__uncultured	
ASV7720	D_0__Bacteria	D_1__Nitrospirae	D_2__Nitrospira	D_3__Nitrospirales	D_4__Nitrospiraceae	D_5__Nitrospira	D_6__Candidatus Nitrospira inopinata
ASV7721	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae		
ASV7722	D_0__Bacteria	D_1__Acidobacteria	D_2__Thermoanaerobaculia	D_3__Thermoanaerobaculales	D_4__Thermoanaerobaculaceae	D_5__Subgroup 10	
ASV7723	D_0__Bacteria	D_1__Chloroflexi	D_2__Chloroflexia	D_3__Chloroflexales	D_4__Roseiflexaceae	D_5__uncultured	D_6__uncultured Chloroflexaceae bacterium
ASV7724	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV7725	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rickettsiales	D_4__SM2D12	D_5__unidentified marine bacterioplankton	D_6__unidentified marine bacterioplankton
ASV7726	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria				
ASV7727	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Sphingobacteriales	D_4__env.OPS 17		
ASV7728	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__Chthoniobacteraceae	D_5__Candidatus Udaeobacter	D_6__uncultured Luteolibacter sp.
ASV7729	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__uncultured	D_6__Sphingobacterium sp. P-7
ASV7730	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae	D_5__Bacteriovorax	
ASV7731	D_0__Bacteria	D_1__Actinobacteria	D_2__Actinobacteria	D_3__Streptosporangiales	D_4__Streptosporangiaceae	D_5__Sphaerisporangium	
ASV7732	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Gemmatales	D_4__Gemmataceae	D_5__Gemmata	
ASV7733	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Microscillaceae	D_5__uncultured	D_6__uncultured Cyclobacteriaceae bacterium
ASV7734	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__Pyrinomonadales	D_4__Pyrinomonadaceae	D_5__RB41	
ASV7735	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales	D_4__bacterium LWQ8	D_5__bacterium LWQ8	D_6__bacterium LWQ8
ASV7736	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__IS-44	D_6__uncultured Nitrosomonadaceae bacterium
ASV7737	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Pedosphaerales	D_4__Pedosphaeraceae		
ASV7738	D_0__Bacteria	D_1__Patescibacteria	D_2__Saccharimonadia	D_3__Saccharimonadales			
ASV7739	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__Ellin6067	
ASV7740	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Gammaproteobacteria Incertae Sedis	D_4__Unknown Family	D_5__Acidibacter	
ASV7741	D_0__Bacteria	D_1__Proteobacteria	D_2__Deltaproteobacteria	D_3__Bdellovibrionales	D_4__Bacteriovoracaceae	D_5__Bacteriovorax	
ASV7742	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Sphingobacteriales	D_4__env.OPS 17	D_5__uncultured Alistipes sp.	D_6__uncultured Alistipes sp.
ASV7743	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae		
ASV7744	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Parafilimonas	
ASV7745	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Burkholderia-Caballeronia-Paraburkholderia	
ASV7746	D_0__Bacteria	D_1__Acidobacteria	D_2__Holophagae	D_3__Subgroup 7	D_4__uncultured Desulfovirga sp.	D_5__uncultured Desulfovirga sp.	D_6__uncultured Desulfovirga sp.
ASV7747	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Chitinophagaceae	D_5__Pseudoflavitalea	
ASV7748	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__Blastocatellales	D_4__Blastocatellaceae	D_5__JGI 0001001-H03	D_6__uncultured bacterium 164
ASV7749	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Cytophagales	D_4__Microscillaceae	D_5__Chryseolinea	D_6__uncultured Flexibacter sp.
ASV7750	D_0__Bacteria	D_1__Chloroflexi	D_2__Ktedonobacteria	D_3__C0119	D_4__uncultured candidate division SAM bacterium	D_5__uncultured candidate division SAM bacterium	D_6__uncultured candidate division SAM bacterium
ASV7751	D_0__Bacteria	D_1__Acidobacteria	D_2__Thermoanaerobaculia	D_3__Thermoanaerobaculales	D_4__Thermoanaerobaculaceae	D_5__Subgroup 10	
ASV7752	D_0__Bacteria	D_1__Planctomycetes	D_2__Planctomycetacia	D_3__Pirellulales	D_4__Pirellulaceae	D_5__Pir4 lineage	D_6__uncultured Pasteuria sp.
ASV7753	D_0__Bacteria	D_1__Planctomycetes	D_2__Phycisphaerae	D_3__Tepidisphaerales	D_4__WD2101 soil group		
ASV7754	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Chthoniobacterales	D_4__01D2Z36	D_5__uncultured bacterium	D_6__uncultured bacterium
ASV7755	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Weeksellaceae	D_5__Chryseobacterium	
ASV7756	D_0__Bacteria	D_1__Acidobacteria	D_2__Blastocatellia (Subgroup 4)	D_3__Blastocatellales	D_4__Blastocatellaceae	D_5__Blastocatella	D_6__uncultured Terriglobus sp.
ASV7757	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Flavobacteriales	D_4__Weeksellaceae	D_5__Chryseobacterium	
ASV7758	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Nitrosomonadaceae	D_5__IS-44	D_6__uncultured Nitrosomonadaceae bacterium
ASV7759	D_0__Bacteria	D_1__Chloroflexi	D_2__Dehalococcoidia	D_3__S085	D_4__marine sediment metagenome	D_5__marine sediment metagenome	D_6__marine sediment metagenome
ASV7760	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales	D_4__Burkholderiaceae	D_5__Achromobacter	
ASV7761	D_0__Bacteria	D_1__Verrucomicrobia	D_2__Verrucomicrobiae	D_3__Verrucomicrobiales	D_4__Rubritaleaceae	D_5__Luteolibacter	D_6__Verrucomicrobium sp. IMCC25902
ASV7762	D_0__Bacteria	D_1__Bacteroidetes	D_2__Bacteroidia	D_3__Chitinophagales	D_4__Saprospiraceae	D_5__uncultured	D_6__uncultured Haliscomenobacter sp.
ASV7763	D_0__Bacteria	D_1__Proteobacteria	D_2__Alphaproteobacteria	D_3__Rhizobiales	D_4__Rhizobiales Incertae Sedis	D_5__Alsobacter	
ASV7764	D_0__Bacteria	D_1__Proteobacteria	D_2__Gammaproteobacteria	D_3__Betaproteobacteriales			
